id,created_on,last_edit,job_posting_id,skill_id
26308,"2024-10-16 14:25:16.539059","2024-10-16 14:25:16.539068",4891,672
26309,"2024-10-16 14:25:16.539919","2024-10-16 14:25:16.539928",4891,1612
26310,"2024-10-16 14:25:16.544299","2024-10-16 14:25:16.544308",4892,58
26311,"2024-10-16 14:25:16.545467","2024-10-16 14:25:16.545476",4892,23
26312,"2024-10-16 14:25:16.546684","2024-10-16 14:25:16.546693",4892,1
26313,"2024-10-16 14:25:16.547504","2024-10-16 14:25:16.547513",4892,1227
26314,"2024-10-16 14:25:16.548321","2024-10-16 14:25:16.548329",4892,1684
26315,"2024-10-16 14:25:16.549266","2024-10-16 14:25:16.549275",4892,2132
26316,"2024-10-16 14:25:16.550053","2024-10-16 14:25:16.550062",4892,1738
26317,"2024-10-16 14:25:16.550856","2024-10-16 14:25:16.550864",4892,1612
26318,"2024-10-16 14:25:16.555255","2024-10-16 14:25:16.555264",4893,11
26319,"2024-10-16 14:25:16.556422","2024-10-16 14:25:16.556431",4893,6
26320,"2024-10-16 14:25:16.557461","2024-10-16 14:25:16.557469",4893,9
26321,"2024-10-16 14:25:16.558307","2024-10-16 14:25:16.558316",4893,26
26322,"2024-10-16 14:25:16.559356","2024-10-16 14:25:16.559365",4893,19
26323,"2024-10-16 14:25:16.560169","2024-10-16 14:25:16.560178",4893,158
26324,"2024-10-16 14:25:16.560950","2024-10-16 14:25:16.560959",4893,230
26325,"2024-10-16 14:25:16.561898","2024-10-16 14:25:16.561907",4893,27
26326,"2024-10-16 14:25:16.562658","2024-10-16 14:25:16.562666",4893,160
26327,"2024-10-16 14:25:16.566483","2024-10-16 14:25:16.566492",4894,6
26328,"2024-10-16 14:25:16.571136","2024-10-16 14:25:16.571146",4895,1
26329,"2024-10-16 14:25:16.572073","2024-10-16 14:25:16.572082",4895,3
26330,"2024-10-16 14:25:16.573056","2024-10-16 14:25:16.573065",4895,2133
26331,"2024-10-16 14:25:16.574019","2024-10-16 14:25:16.574027",4895,2134
26332,"2024-10-16 14:25:16.574968","2024-10-16 14:25:16.574976",4895,2135
26333,"2024-10-16 14:25:16.578260","2024-10-16 14:25:16.578269",4896,1
26334,"2024-10-16 14:25:16.579095","2024-10-16 14:25:16.579103",4896,1227
26335,"2024-10-16 14:25:16.579936","2024-10-16 14:25:16.579945",4896,1612
26336,"2024-10-16 14:25:16.580908","2024-10-16 14:25:16.580917",4896,34
26337,"2024-10-16 14:25:16.586240","2024-10-16 14:25:16.586249",4897,139
26338,"2024-10-16 14:25:16.587119","2024-10-16 14:25:16.587128",4897,3
26339,"2024-10-16 14:25:16.587999","2024-10-16 14:25:16.588008",4897,12
26340,"2024-10-16 14:25:16.589060","2024-10-16 14:25:16.589069",4897,15
26341,"2024-10-16 14:25:16.592366","2024-10-16 14:25:16.592375",4898,11
26342,"2024-10-16 14:25:16.593199","2024-10-16 14:25:16.593208",4898,1617
26343,"2024-10-16 14:25:16.593993","2024-10-16 14:25:16.594002",4898,1635
26344,"2024-10-16 14:25:16.594800","2024-10-16 14:25:16.594809",4898,1368
26345,"2024-10-16 14:25:16.595662","2024-10-16 14:25:16.595671",4898,26
26346,"2024-10-16 14:25:16.596609","2024-10-16 14:25:16.596617",4898,2136
26347,"2024-10-16 14:25:16.599878","2024-10-16 14:25:16.599887",4899,1
26348,"2024-10-16 14:25:16.600655","2024-10-16 14:25:16.600663",4899,37
26349,"2024-10-16 14:25:16.601515","2024-10-16 14:25:16.601524",4899,31
26350,"2024-10-16 14:25:16.602306","2024-10-16 14:25:16.602315",4899,22
26351,"2024-10-16 14:25:16.605805","2024-10-16 14:25:16.605813",4900,1612
26352,"2024-10-16 14:25:16.606870","2024-10-16 14:25:16.606880",4900,58
26353,"2024-10-16 14:25:16.608098","2024-10-16 14:25:16.608108",4900,23
26354,"2024-10-16 14:25:16.608961","2024-10-16 14:25:16.608970",4900,1241
26355,"2024-10-16 14:25:16.609763","2024-10-16 14:25:16.609772",4900,1726
26356,"2024-10-16 14:25:16.613514","2024-10-16 14:25:16.613526",4901,11
26357,"2024-10-16 14:25:16.614445","2024-10-16 14:25:16.614454",4901,198
26358,"2024-10-16 14:25:16.615319","2024-10-16 14:25:16.615327",4901,28
26359,"2024-10-16 14:25:16.616304","2024-10-16 14:25:16.616313",4901,2137
26360,"2024-10-16 14:25:16.617095","2024-10-16 14:25:16.617104",4901,1693
26361,"2024-10-16 14:25:16.618233","2024-10-16 14:25:16.618242",4901,23
26362,"2024-10-16 14:25:16.621959","2024-10-16 14:25:16.621968",4902,25
26363,"2024-10-16 14:25:16.622789","2024-10-16 14:25:16.622798",4902,1860
26364,"2024-10-16 14:25:16.623995","2024-10-16 14:25:16.624004",4902,1
26365,"2024-10-16 14:25:16.624831","2024-10-16 14:25:16.624840",4902,1967
26366,"2024-10-16 14:25:16.625616","2024-10-16 14:25:16.625625",4902,1625
26367,"2024-10-16 14:25:16.626491","2024-10-16 14:25:16.626499",4902,22
26368,"2024-10-16 14:25:16.629384","2024-10-16 14:25:16.629393",4903,1612
26369,"2024-10-16 14:25:16.630185","2024-10-16 14:25:16.630194",4903,1968
26370,"2024-10-16 14:25:16.631001","2024-10-16 14:25:16.631010",4903,57
26371,"2024-10-16 14:25:16.631806","2024-10-16 14:25:16.631815",4903,1762
26372,"2024-10-16 14:25:16.632548","2024-10-16 14:25:16.632557",4903,1277
26373,"2024-10-16 14:25:16.633556","2024-10-16 14:25:16.633565",4903,71
26374,"2024-10-16 14:25:16.634488","2024-10-16 14:25:16.634497",4903,4
26375,"2024-10-16 14:25:16.637701","2024-10-16 14:25:16.637710",4904,6
26376,"2024-10-16 14:25:16.638526","2024-10-16 14:25:16.638535",4904,1861
26377,"2024-10-16 14:25:16.639554","2024-10-16 14:25:16.639563",4904,9
26378,"2024-10-16 14:25:16.640403","2024-10-16 14:25:16.640412",4904,57
26379,"2024-10-16 14:25:16.641211","2024-10-16 14:25:16.641220",4904,2108
26380,"2024-10-16 14:25:16.642177","2024-10-16 14:25:16.642186",4904,27
26381,"2024-10-16 14:25:16.645037","2024-10-16 14:25:16.645046",4905,1242
26382,"2024-10-16 14:25:16.645850","2024-10-16 14:25:16.645859",4905,1815
26383,"2024-10-16 14:25:16.646635","2024-10-16 14:25:16.646644",4905,1824
26384,"2024-10-16 14:25:16.647423","2024-10-16 14:25:16.647432",4905,1783
26385,"2024-10-16 14:25:16.648217","2024-10-16 14:25:16.648226",4905,1948
26386,"2024-10-16 14:25:16.649364","2024-10-16 14:25:16.649373",4905,23
26387,"2024-10-16 14:25:16.652409","2024-10-16 14:25:16.652417",4906,24
26388,"2024-10-16 14:25:16.653621","2024-10-16 14:25:16.653630",4906,1
26389,"2024-10-16 14:25:16.654569","2024-10-16 14:25:16.654578",4906,4
26390,"2024-10-16 14:25:16.657820","2024-10-16 14:25:16.657829",4906,1612
26391,"2024-10-16 14:25:16.658671","2024-10-16 14:25:16.658680",4906,31
26392,"2024-10-16 14:25:16.659462","2024-10-16 14:25:16.659471",4906,22
26393,"2024-10-16 14:25:16.663297","2024-10-16 14:25:16.663306",4907,58
26394,"2024-10-16 14:25:16.664488","2024-10-16 14:25:16.664497",4907,23
26395,"2024-10-16 14:25:16.665318","2024-10-16 14:25:16.665327",4907,1936
26396,"2024-10-16 14:25:16.666105","2024-10-16 14:25:16.666114",4907,1948
26397,"2024-10-16 14:25:16.666886","2024-10-16 14:25:16.666895",4907,1839
26398,"2024-10-16 14:25:16.667682","2024-10-16 14:25:16.667691",4907,2010
26399,"2024-10-16 14:25:16.671190","2024-10-16 14:25:16.671199",4908,1278
26400,"2024-10-16 14:25:16.672190","2024-10-16 14:25:16.672199",4908,2138
26401,"2024-10-16 14:25:16.672992","2024-10-16 14:25:16.673001",4908,1653
26402,"2024-10-16 14:25:16.673856","2024-10-16 14:25:16.673865",4908,26
26403,"2024-10-16 14:25:16.674654","2024-10-16 14:25:16.674662",4908,1984
26404,"2024-10-16 14:25:16.678494","2024-10-16 14:25:16.678503",4909,11
26405,"2024-10-16 14:25:16.679452","2024-10-16 14:25:16.679461",4909,28
26406,"2024-10-16 14:25:16.680485","2024-10-16 14:25:16.680494",4909,9
26407,"2024-10-16 14:25:16.681358","2024-10-16 14:25:16.681367",4909,1679
26408,"2024-10-16 14:25:16.682475","2024-10-16 14:25:16.682485",4909,19
26409,"2024-10-16 14:25:16.683325","2024-10-16 14:25:16.683334",4909,1223
26410,"2024-10-16 14:25:16.684067","2024-10-16 14:25:16.684076",4909,1279
26411,"2024-10-16 14:25:16.685025","2024-10-16 14:25:16.685034",4909,2139
26412,"2024-10-16 14:25:16.687908","2024-10-16 14:25:16.687917",4910,1653
26413,"2024-10-16 14:25:16.688914","2024-10-16 14:25:16.688922",4910,27
26414,"2024-10-16 14:25:16.689899","2024-10-16 14:25:16.689908",4910,34
26415,"2024-10-16 14:25:16.690871","2024-10-16 14:25:16.690880",4910,2140
26416,"2024-10-16 14:25:16.691651","2024-10-16 14:25:16.691666",4910,230
26417,"2024-10-16 14:25:16.692524","2024-10-16 14:25:16.692532",4910,114
26418,"2024-10-16 14:25:16.694110","2024-10-16 14:25:16.694119",4910,1985
26419,"2024-10-16 14:25:16.694897","2024-10-16 14:25:16.694905",4910,1786
26420,"2024-10-16 14:25:16.698686","2024-10-16 14:25:16.698694",4911,672
26421,"2024-10-16 14:25:16.700104","2024-10-16 14:25:16.700113",4911,1612
26422,"2024-10-16 14:25:16.703912","2024-10-16 14:25:16.703922",4912,11
26423,"2024-10-16 14:25:16.704855","2024-10-16 14:25:16.704865",4912,28
26424,"2024-10-16 14:25:16.705697","2024-10-16 14:25:16.705706",4912,1612
26425,"2024-10-16 14:25:16.708977","2024-10-16 14:25:16.708986",4913,1
26426,"2024-10-16 14:25:16.709806","2024-10-16 14:25:16.709815",4913,1679
26427,"2024-10-16 14:25:16.710756","2024-10-16 14:25:16.710764",4913,2141
26428,"2024-10-16 14:25:16.711706","2024-10-16 14:25:16.711714",4913,2142
26429,"2024-10-16 14:25:16.712646","2024-10-16 14:25:16.712655",4913,2143
26430,"2024-10-16 14:25:16.713435","2024-10-16 14:25:16.713444",4913,2031
26431,"2024-10-16 14:25:16.714241","2024-10-16 14:25:16.714251",4913,691
26432,"2024-10-16 14:25:16.715182","2024-10-16 14:25:16.715190",4913,2144
26433,"2024-10-16 14:25:16.718433","2024-10-16 14:25:16.718442",4914,11
26434,"2024-10-16 14:25:16.719643","2024-10-16 14:25:16.719652",4914,19
26435,"2024-10-16 14:25:16.720706","2024-10-16 14:25:16.720715",4914,9
26436,"2024-10-16 14:25:16.721794","2024-10-16 14:25:16.721803",4914,71
26437,"2024-10-16 14:25:16.725069","2024-10-16 14:25:16.725077",4915,6
26438,"2024-10-16 14:25:16.728244","2024-10-16 14:25:16.728252",4916,58
26439,"2024-10-16 14:25:16.729090","2024-10-16 14:25:16.729099",4916,1612
26440,"2024-10-16 14:25:16.730482","2024-10-16 14:25:16.730491",4916,1277
26441,"2024-10-16 14:25:16.734092","2024-10-16 14:25:16.734101",4917,15
26442,"2024-10-16 14:25:16.735879","2024-10-16 14:25:16.735888",4917,17
26443,"2024-10-16 14:25:16.740376","2024-10-16 14:25:16.740385",4918,11
26444,"2024-10-16 14:25:16.741382","2024-10-16 14:25:16.741391",4918,25
26445,"2024-10-16 14:25:16.742294","2024-10-16 14:25:16.742303",4918,12
26446,"2024-10-16 14:25:16.743188","2024-10-16 14:25:16.743197",4918,139
26447,"2024-10-16 14:25:16.744103","2024-10-16 14:25:16.744112",4918,16
26448,"2024-10-16 14:25:16.744891","2024-10-16 14:25:16.744900",4918,157
26449,"2024-10-16 14:25:16.745893","2024-10-16 14:25:16.745901",4918,9
26450,"2024-10-16 14:25:16.750355","2024-10-16 14:25:16.750364",4919,15
26451,"2024-10-16 14:25:16.751373","2024-10-16 14:25:16.751382",4919,18
26452,"2024-10-16 14:25:16.752218","2024-10-16 14:25:16.752227",4919,1234
26453,"2024-10-16 14:25:16.753063","2024-10-16 14:25:16.753072",4919,17
26454,"2024-10-16 14:25:16.753873","2024-10-16 14:25:16.753882",4919,2124
26455,"2024-10-16 14:25:16.754830","2024-10-16 14:25:16.754838",4919,2145
26456,"2024-10-16 14:25:16.755790","2024-10-16 14:25:16.755799",4919,2146
26457,"2024-10-16 14:25:16.756573","2024-10-16 14:25:16.756582",4919,1331
26458,"2024-10-16 14:25:16.757414","2024-10-16 14:25:16.757423",4919,2126
26459,"2024-10-16 14:25:16.760478","2024-10-16 14:25:16.760487",4920,2147
26460,"2024-10-16 14:25:16.761424","2024-10-16 14:25:16.761433",4920,2148
26461,"2024-10-16 14:25:16.764664","2024-10-16 14:25:16.764674",4921,1
26462,"2024-10-16 14:25:16.765654","2024-10-16 14:25:16.765663",4921,2149
26463,"2024-10-16 14:25:16.766461","2024-10-16 14:25:16.766470",4921,1227
26464,"2024-10-16 14:25:16.767256","2024-10-16 14:25:16.767265",4921,1727
26465,"2024-10-16 14:25:16.768109","2024-10-16 14:25:16.768118",4921,26
26466,"2024-10-16 14:25:16.769064","2024-10-16 14:25:16.769073",4921,27
26467,"2024-10-16 14:25:16.769909","2024-10-16 14:25:16.769918",4921,1612
26468,"2024-10-16 14:25:16.770715","2024-10-16 14:25:16.770723",4921,1989
26469,"2024-10-16 14:25:16.771665","2024-10-16 14:25:16.771673",4921,2150
26470,"2024-10-16 14:25:16.772607","2024-10-16 14:25:16.772615",4921,2151
26471,"2024-10-16 14:25:16.776396","2024-10-16 14:25:16.776405",4922,27
26472,"2024-10-16 14:25:16.777312","2024-10-16 14:25:16.777321",4922,140
26473,"2024-10-16 14:25:16.778134","2024-10-16 14:25:16.778142",4922,8
26474,"2024-10-16 14:25:16.778936","2024-10-16 14:25:16.778945",4922,1974
26475,"2024-10-16 14:25:16.779889","2024-10-16 14:25:16.779897",4922,2152
26476,"2024-10-16 14:25:16.783829","2024-10-16 14:25:16.783838",4923,6
26477,"2024-10-16 14:25:16.784657","2024-10-16 14:25:16.784666",4923,2
26478,"2024-10-16 14:25:16.785467","2024-10-16 14:25:16.785476",4923,1653
26479,"2024-10-16 14:25:16.786263","2024-10-16 14:25:16.786272",4923,2029
26480,"2024-10-16 14:25:16.787054","2024-10-16 14:25:16.787063",4923,2030
26481,"2024-10-16 14:25:16.787855","2024-10-16 14:25:16.787864",4923,8
26482,"2024-10-16 14:25:16.788657","2024-10-16 14:25:16.788666",4923,1892
26483,"2024-10-16 14:25:16.792708","2024-10-16 14:25:16.792717",4924,16
26484,"2024-10-16 14:25:16.793494","2024-10-16 14:25:16.793503",4924,157
26485,"2024-10-16 14:25:16.794531","2024-10-16 14:25:16.794540",4924,71
26486,"2024-10-16 14:25:16.795320","2024-10-16 14:25:16.795329",4924,183
26487,"2024-10-16 14:25:16.796200","2024-10-16 14:25:16.796209",4924,140
26488,"2024-10-16 14:25:16.797257","2024-10-16 14:25:16.797266",4924,15
26489,"2024-10-16 14:25:16.798083","2024-10-16 14:25:16.798092",4924,1929
26490,"2024-10-16 14:25:16.798875","2024-10-16 14:25:16.798884",4924,1234
26491,"2024-10-16 14:25:16.799723","2024-10-16 14:25:16.799732",4924,17
26492,"2024-10-16 14:25:16.800517","2024-10-16 14:25:16.800525",4924,2124
26493,"2024-10-16 14:25:16.803448","2024-10-16 14:25:16.803457",4925,1227
26494,"2024-10-16 14:25:16.804254","2024-10-16 14:25:16.804263",4925,1253
26495,"2024-10-16 14:25:16.805196","2024-10-16 14:25:16.805205",4925,2153
26496,"2024-10-16 14:25:16.806134","2024-10-16 14:25:16.806142",4925,2154
26497,"2024-10-16 14:25:16.807079","2024-10-16 14:25:16.807087",4925,2155
26498,"2024-10-16 14:25:16.809924","2024-10-16 14:25:16.809933",4926,1809
26499,"2024-10-16 14:25:16.810656","2024-10-16 14:25:16.810664",4926,1752
26500,"2024-10-16 14:25:16.811604","2024-10-16 14:25:16.811613",4926,2156
26501,"2024-10-16 14:25:16.814933","2024-10-16 14:25:16.814942",4927,198
26502,"2024-10-16 14:25:16.815742","2024-10-16 14:25:16.815751",4927,672
26503,"2024-10-16 14:25:16.817737","2024-10-16 14:25:16.817747",4927,1612
26504,"2024-10-16 14:25:16.823473","2024-10-16 14:25:16.823483",4928,1
26505,"2024-10-16 14:25:16.824313","2024-10-16 14:25:16.824322",4928,1227
26506,"2024-10-16 14:25:16.825258","2024-10-16 14:25:16.825267",4928,4
26507,"2024-10-16 14:25:16.826082","2024-10-16 14:25:16.826091",4928,24
26508,"2024-10-16 14:25:16.826888","2024-10-16 14:25:16.826897",4928,31
26509,"2024-10-16 14:25:16.830854","2024-10-16 14:25:16.830863",4929,2013
26510,"2024-10-16 14:25:16.831684","2024-10-16 14:25:16.831693",4929,1343
26511,"2024-10-16 14:25:16.832483","2024-10-16 14:25:16.832492",4929,2022
26512,"2024-10-16 14:25:16.833282","2024-10-16 14:25:16.833291",4929,1782
26513,"2024-10-16 14:25:16.837786","2024-10-16 14:25:16.837795",4930,11
26514,"2024-10-16 14:25:16.838924","2024-10-16 14:25:16.838934",4930,58
26515,"2024-10-16 14:25:16.840139","2024-10-16 14:25:16.840149",4930,23
26516,"2024-10-16 14:25:16.841395","2024-10-16 14:25:16.841404",4930,1
26517,"2024-10-16 14:25:16.842275","2024-10-16 14:25:16.842284",4930,1252
26518,"2024-10-16 14:25:16.843088","2024-10-16 14:25:16.843097",4930,1683
26519,"2024-10-16 14:25:16.843902","2024-10-16 14:25:16.843911",4930,1942
26520,"2024-10-16 14:25:16.846812","2024-10-16 14:25:16.846821",4931,198
26521,"2024-10-16 14:25:16.847593","2024-10-16 14:25:16.847602",4931,193
26522,"2024-10-16 14:25:16.851449","2024-10-16 14:25:16.851458",4932,198
26523,"2024-10-16 14:25:16.852254","2024-10-16 14:25:16.852262",4932,672
26524,"2024-10-16 14:25:16.853329","2024-10-16 14:25:16.853338",4932,15
26525,"2024-10-16 14:25:16.854316","2024-10-16 14:25:16.854324",4932,2157
26526,"2024-10-16 14:25:16.855319","2024-10-16 14:25:16.855328",4932,18
26527,"2024-10-16 14:25:16.858401","2024-10-16 14:25:16.858409",4933,2158
26528,"2024-10-16 14:25:16.859201","2024-10-16 14:25:16.859210",4933,1921
26529,"2024-10-16 14:25:16.860160","2024-10-16 14:25:16.860168",4933,2159
26530,"2024-10-16 14:25:16.860963","2024-10-16 14:25:16.860971",4933,1777
26531,"2024-10-16 14:25:16.863917","2024-10-16 14:25:16.863926",4934,16
26532,"2024-10-16 14:25:16.864705","2024-10-16 14:25:16.864713",4934,157
26533,"2024-10-16 14:25:16.865761","2024-10-16 14:25:16.865770",4934,15
26534,"2024-10-16 14:25:16.866590","2024-10-16 14:25:16.866599",4934,1770
26535,"2024-10-16 14:25:16.867590","2024-10-16 14:25:16.867599",4934,18
26536,"2024-10-16 14:25:16.868430","2024-10-16 14:25:16.868439",4934,1219
26537,"2024-10-16 14:25:16.869272","2024-10-16 14:25:16.869280",4934,17
26538,"2024-10-16 14:25:16.872514","2024-10-16 14:25:16.872523",4935,11
26539,"2024-10-16 14:25:16.873610","2024-10-16 14:25:16.873619",4935,19
26540,"2024-10-16 14:25:16.874444","2024-10-16 14:25:16.874453",4935,2076
26541,"2024-10-16 14:25:16.875365","2024-10-16 14:25:16.875374",4935,16
26542,"2024-10-16 14:25:16.876156","2024-10-16 14:25:16.876165",4935,157
26543,"2024-10-16 14:25:16.877280","2024-10-16 14:25:16.877289",4935,6
26544,"2024-10-16 14:25:16.878126","2024-10-16 14:25:16.878135",4935,57
26545,"2024-10-16 14:25:16.881210","2024-10-16 14:25:16.881219",4936,18
26546,"2024-10-16 14:25:16.882298","2024-10-16 14:25:16.882307",4936,15
26547,"2024-10-16 14:25:16.883157","2024-10-16 14:25:16.883166",4936,17
26548,"2024-10-16 14:25:16.886069","2024-10-16 14:25:16.886078",4937,2070
26549,"2024-10-16 14:25:16.886891","2024-10-16 14:25:16.886900",4937,1612
26550,"2024-10-16 14:25:16.887963","2024-10-16 14:25:16.887972",4937,58
26551,"2024-10-16 14:25:16.889133","2024-10-16 14:25:16.889142",4937,23
26552,"2024-10-16 14:25:16.890074","2024-10-16 14:25:16.890083",4937,24
26553,"2024-10-16 14:25:16.891045","2024-10-16 14:25:16.891054",4937,2160
26554,"2024-10-16 14:25:16.894281","2024-10-16 14:25:16.894290",4938,6
26555,"2024-10-16 14:25:16.895117","2024-10-16 14:25:16.895125",4938,1684
26556,"2024-10-16 14:25:16.895940","2024-10-16 14:25:16.895949",4938,1722
26557,"2024-10-16 14:25:16.898814","2024-10-16 14:25:16.898823",4939,1684
26558,"2024-10-16 14:25:16.899772","2024-10-16 14:25:16.899780",4939,2161
26559,"2024-10-16 14:25:16.900625","2024-10-16 14:25:16.900634",4939,1268
26560,"2024-10-16 14:25:16.901423","2024-10-16 14:25:16.901432",4939,1725
26561,"2024-10-16 14:25:16.904412","2024-10-16 14:25:16.904421",4940,2162
26562,"2024-10-16 14:25:16.905364","2024-10-16 14:25:16.905373",4940,2163
26563,"2024-10-16 14:25:16.906309","2024-10-16 14:25:16.906317",4940,2164
26564,"2024-10-16 14:25:16.907111","2024-10-16 14:25:16.907119",4940,1684
26565,"2024-10-16 14:25:16.907926","2024-10-16 14:25:16.907935",4940,1913
26566,"2024-10-16 14:25:16.911194","2024-10-16 14:25:16.911203",4941,1
26567,"2024-10-16 14:25:16.912055","2024-10-16 14:25:16.912064",4941,2149
26568,"2024-10-16 14:25:16.912880","2024-10-16 14:25:16.912889",4941,1227
26569,"2024-10-16 14:25:16.913694","2024-10-16 14:25:16.913703",4941,1727
26570,"2024-10-16 14:25:16.914557","2024-10-16 14:25:16.914566",4941,26
26571,"2024-10-16 14:25:16.915516","2024-10-16 14:25:16.915525",4941,27
26572,"2024-10-16 14:25:16.916377","2024-10-16 14:25:16.916386",4941,1612
26573,"2024-10-16 14:25:16.917189","2024-10-16 14:25:16.917197",4941,1989
26574,"2024-10-16 14:25:16.918046","2024-10-16 14:25:16.918055",4941,2150
26575,"2024-10-16 14:25:16.918865","2024-10-16 14:25:16.918874",4941,2151
26576,"2024-10-16 14:25:16.922697","2024-10-16 14:25:16.922705",4942,2165
26577,"2024-10-16 14:25:16.923504","2024-10-16 14:25:16.923513",4942,1921
26578,"2024-10-16 14:25:16.924320","2024-10-16 14:25:16.924329",4942,2159
26579,"2024-10-16 14:25:16.925132","2024-10-16 14:25:16.925141",4942,1777
26580,"2024-10-16 14:25:16.928032","2024-10-16 14:25:16.928041",4943,1240
26581,"2024-10-16 14:25:16.928854","2024-10-16 14:25:16.928862",4943,1612
26582,"2024-10-16 14:25:16.929797","2024-10-16 14:25:16.929805",4943,2166
26583,"2024-10-16 14:25:16.930756","2024-10-16 14:25:16.930765",4943,2167
26584,"2024-10-16 14:25:16.931719","2024-10-16 14:25:16.931727",4943,2168
26585,"2024-10-16 14:25:16.933346","2024-10-16 14:25:16.933354",4943,2169
26586,"2024-10-16 14:25:16.936317","2024-10-16 14:25:16.936326",4944,139
26587,"2024-10-16 14:25:16.937292","2024-10-16 14:25:16.937301",4944,21
26588,"2024-10-16 14:25:16.938302","2024-10-16 14:25:16.938311",4944,18
26589,"2024-10-16 14:25:16.939099","2024-10-16 14:25:16.939108",4944,391
26590,"2024-10-16 14:25:16.942347","2024-10-16 14:25:16.942356",4945,11
26591,"2024-10-16 14:25:16.943189","2024-10-16 14:25:16.943198",4945,1792
26592,"2024-10-16 14:25:16.944210","2024-10-16 14:25:16.944219",4945,27
26593,"2024-10-16 14:25:16.945013","2024-10-16 14:25:16.945021",4945,230
26594,"2024-10-16 14:25:16.945872","2024-10-16 14:25:16.945881",4945,114
26595,"2024-10-16 14:25:16.946838","2024-10-16 14:25:16.946847",4945,2170
26596,"2024-10-16 14:25:16.947796","2024-10-16 14:25:16.947805",4945,2171
26597,"2024-10-16 14:25:16.951385","2024-10-16 14:25:16.951394",4946,139
26598,"2024-10-16 14:25:16.952306","2024-10-16 14:25:16.952315",4946,16
26599,"2024-10-16 14:25:16.953098","2024-10-16 14:25:16.953107",4946,157
26600,"2024-10-16 14:25:16.954160","2024-10-16 14:25:16.954169",4946,15
26601,"2024-10-16 14:25:16.955178","2024-10-16 14:25:16.955186",4946,27
26602,"2024-10-16 14:25:16.956195","2024-10-16 14:25:16.956203",4946,18
26603,"2024-10-16 14:25:16.959472","2024-10-16 14:25:16.959481",4947,11
26604,"2024-10-16 14:25:16.960346","2024-10-16 14:25:16.960355",4947,672
26605,"2024-10-16 14:25:16.961197","2024-10-16 14:25:16.961205",4947,28
26606,"2024-10-16 14:25:16.962598","2024-10-16 14:25:16.962607",4947,1298
26607,"2024-10-16 14:25:16.963420","2024-10-16 14:25:16.963429",4947,1612
26608,"2024-10-16 14:25:16.967009","2024-10-16 14:25:16.967018",4948,24
26609,"2024-10-16 14:25:16.967948","2024-10-16 14:25:16.967957",4948,4
26610,"2024-10-16 14:25:16.969389","2024-10-16 14:25:16.969398",4948,37
26611,"2024-10-16 14:25:16.970195","2024-10-16 14:25:16.970204",4948,1625
26612,"2024-10-16 14:25:16.971044","2024-10-16 14:25:16.971053",4948,31
26613,"2024-10-16 14:25:16.971853","2024-10-16 14:25:16.971862",4948,2036
26614,"2024-10-16 14:25:16.972642","2024-10-16 14:25:16.972650",4948,22
26615,"2024-10-16 14:25:16.973839","2024-10-16 14:25:16.973848",4948,1
26616,"2024-10-16 14:25:16.974823","2024-10-16 14:25:16.974832",4948,2172
26617,"2024-10-16 14:25:16.978156","2024-10-16 14:25:16.978165",4949,1653
26618,"2024-10-16 14:25:16.982049","2024-10-16 14:25:16.982058",4950,1
26619,"2024-10-16 14:25:16.982904","2024-10-16 14:25:16.982913",4950,1612
26620,"2024-10-16 14:25:16.983718","2024-10-16 14:25:16.983727",4950,1649
26621,"2024-10-16 14:25:16.984510","2024-10-16 14:25:16.984519",4950,1774
26622,"2024-10-16 14:25:16.987722","2024-10-16 14:25:16.987731",4951,6
26623,"2024-10-16 14:25:16.988585","2024-10-16 14:25:16.988593",4951,1612
26624,"2024-10-16 14:25:16.989451","2024-10-16 14:25:16.989460",4951,26
26625,"2024-10-16 14:25:16.990237","2024-10-16 14:25:16.990246",4951,230
26626,"2024-10-16 14:25:16.991044","2024-10-16 14:25:16.991053",4951,1984
26627,"2024-10-16 14:25:16.991871","2024-10-16 14:25:16.991880",4951,2092
26628,"2024-10-16 14:25:16.992699","2024-10-16 14:25:16.992708",4951,2031
26629,"2024-10-16 14:25:16.993516","2024-10-16 14:25:16.993524",4951,691
26630,"2024-10-16 14:25:16.994499","2024-10-16 14:25:16.994508",4951,27
26631,"2024-10-16 14:25:16.995328","2024-10-16 14:25:16.995337",4951,1423
26632,"2024-10-16 14:25:16.998981","2024-10-16 14:25:16.998989",4952,139
26633,"2024-10-16 14:25:16.999897","2024-10-16 14:25:16.999906",4952,16
26634,"2024-10-16 14:25:17.000677","2024-10-16 14:25:17.000686",4952,157
26635,"2024-10-16 14:25:17.001646","2024-10-16 14:25:17.001655",4952,27
26636,"2024-10-16 14:25:17.002641","2024-10-16 14:25:17.002650",4952,21
26637,"2024-10-16 14:25:17.003663","2024-10-16 14:25:17.003672",4952,18
26638,"2024-10-16 14:25:17.004483","2024-10-16 14:25:17.004492",4952,2014
26639,"2024-10-16 14:25:17.009022","2024-10-16 14:25:17.009031",4953,1
26640,"2024-10-16 14:25:17.009878","2024-10-16 14:25:17.009887",4953,1612
26641,"2024-10-16 14:25:17.010681","2024-10-16 14:25:17.010690",4953,1653
26642,"2024-10-16 14:25:17.011481","2024-10-16 14:25:17.011490",4953,1649
26643,"2024-10-16 14:25:17.015610","2024-10-16 14:25:17.015618",4954,1275
